ProductKey,Product_Name,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
2265,WWI Chandelier M615 Blue,Wide World Importers,Blue,9.36,14.75,806,Lamps,8,Home Appliances
2266,WWI Wall Lamp E215 Blue,Wide World Importers,Blue,7.9,13.96,806,Lamps,8,Home Appliances
2267,WWI Wall Lamp E315 Blue,Wide World Importers,Blue,8.65,11.64,806,Lamps,8,Home Appliances
2268,WWI Desk Lamp E130 Blue,Wide World Importers,Blue,7,14.92,806,Lamps,8,Home Appliances
2269,WWI Desk Lamp E120 Blue,Wide World Importers,Blue,9.08,10.38,806,Lamps,8,Home Appliances
2270,Proseware Floor Lamp X0115 Black,Proseware,Black,5.52,14.19,806,Lamps,8,Home Appliances
2271,Proseware Floor Lamp M0215 Black,Proseware,Black,5.38,11.52,806,Lamps,8,Home Appliances
2272,Proseware Chandelier M0815 Black,Proseware,Black,9.82,10.11,806,Lamps,8,Home Appliances
2273,Proseware Chandelier M0615 Black,Proseware,Black,5.84,11.39,806,Lamps,8,Home Appliances
2274,Proseware Wall Lamp E0215 Black,Proseware,Black,6,11.71,806,Lamps,8,Home Appliances
2275,Proseware Wall Lamp E0315 Black,Proseware,Black,6.27,14.8,806,Lamps,8,Home Appliances
2276,Proseware Desk Lamp E0130 Black,Proseware,Black,6.06,14.03,806,Lamps,8,Home Appliances
2277,Proseware Desk Lamp E0120 Black,Proseware,Black,9.58,10.22,806,Lamps,8,Home Appliances
2278,Proseware Floor Lamp X0115 White,Proseware,White,7.05,11.26,806,Lamps,8,Home Appliances
2279,Proseware Floor Lamp M0215 White,Proseware,White,9.87,10.06,806,Lamps,8,Home Appliances
2280,Proseware Chandelier M0815 White,Proseware,White,5.31,13.01,806,Lamps,8,Home Appliances
2281,Proseware Chandelier M0615 White,Proseware,White,8.46,11.12,806,Lamps,8,Home Appliances
2282,Proseware Wall Lamp E0215 White,Proseware,White,7.03,13.85,806,Lamps,8,Home Appliances
2283,Proseware Wall Lamp E0315 White,Proseware,White,6.32,12.8,806,Lamps,8,Home Appliances
2284,Proseware Desk Lamp E0130 White,Proseware,White,7.12,14.53,806,Lamps,8,Home Appliances
2285,Proseware Desk Lamp E0120 White,Proseware,White,5.03,12.23,806,Lamps,8,Home Appliances
2286,Proseware Floor Lamp X0115 Silver,Proseware,Silver,8.33,12.67,806,Lamps,8,Home Appliances
2287,Proseware Floor Lamp M0215 Silver,Proseware,Silver,7.61,13.09,806,Lamps,8,Home Appliances
2288,Proseware Chandelier M0815 Silver,Proseware,Silver,8.65,14.6,806,Lamps,8,Home Appliances
2289,Proseware Chandelier M0615 Silver,Proseware,Silver,9.88,14.21,806,Lamps,8,Home Appliances
2290,Proseware Wall Lamp E0215 Silver,Proseware,Silver,6.63,12.95,806,Lamps,8,Home Appliances
2291,Proseware Wall Lamp E0315 Silver,Proseware,Silver,7.54,14.78,806,Lamps,8,Home Appliances
2292,Proseware Desk Lamp E0130 Silver,Proseware,Silver,7.33,14.26,806,Lamps,8,Home Appliances
2293,Proseware Desk Lamp E0120 Silver,Proseware,Silver,9.38,11.44,806,Lamps,8,Home Appliances
2294,Proseware Floor Lamp X0115 Grey,Proseware,Grey,7.51,13.93,806,Lamps,8,Home Appliances
2295,Proseware Floor Lamp M0215 Grey,Proseware,Grey,6.34,10.67,806,Lamps,8,Home Appliances
2296,Proseware Chandelier M0815 Grey,Proseware,Grey,7.79,13.32,806,Lamps,8,Home Appliances
2297,Proseware Chandelier M0615 Grey,Proseware,Grey,8.22,14.58,806,Lamps,8,Home Appliances
2298,Proseware Wall Lamp E0215 Grey,Proseware,Grey,6.85,14.21,806,Lamps,8,Home Appliances
2299,Proseware Wall Lamp E0315 Grey,Proseware,Grey,7.97,14.86,806,Lamps,8,Home Appliances
2300,Proseware Desk Lamp E0130 Grey,Proseware,Grey,9.15,12.01,806,Lamps,8,Home Appliances
2301,Proseware Desk Lamp E0120 Grey,Proseware,Grey,5.29,11.74,806,Lamps,8,Home Appliances
2302,Proseware Floor Lamp X0115 Blue,Proseware,Blue,9.47,10.88,806,Lamps,8,Home Appliances
2303,Proseware Floor Lamp M0215 Blue,Proseware,Blue,7.81,10.12,806,Lamps,8,Home Appliances
2304,Proseware Chandelier M0815 Blue,Proseware,Blue,6.98,10.67,806,Lamps,8,Home Appliances
2305,Proseware Chandelier M0615 Blue,Proseware,Blue,8.34,13.76,806,Lamps,8,Home Appliances
2306,Proseware Wall Lamp E0215 Blue,Proseware,Blue,6.66,13.83,806,Lamps,8,Home Appliances
2307,Proseware Wall Lamp E0315 Blue,Proseware,Blue,6.9,13.41,806,Lamps,8,Home Appliances
2308,Proseware Desk Lamp E0130 Blue,Proseware,Blue,9.82,13.25,806,Lamps,8,Home Appliances
2309,Proseware Desk Lamp E0120 Blue,Proseware,Blue,7.77,12.34,806,Lamps,8,Home Appliances
2310,Litware Floor Lamp X1015 Black,Litware,Black,7.34,12.83,806,Lamps,8,Home Appliances
2311,Litware Floor Lamp M2015 Black,Litware,Black,5.64,11.31,806,Lamps,8,Home Appliances
2312,Litware Chandelier M8015 Black,Litware,Black,7.38,11.86,806,Lamps,8,Home Appliances
2313,Litware Chandelier M6015 Black,Litware,Black,6.02,14.3,806,Lamps,8,Home Appliances
2314,Litware Wall Lamp E2015 Black,Litware,Black,7.41,13.77,806,Lamps,8,Home Appliances
2315,Litware Wall Lamp E3015 Black,Litware,Black,6.76,11.04,806,Lamps,8,Home Appliances
2316,Litware Desk Lamp E1030 Black,Litware,Black,5.07,14.77,806,Lamps,8,Home Appliances
2317,Litware Desk Lamp E1020 Black,Litware,Black,5.4,14.4,806,Lamps,8,Home Appliances
2318,Litware Floor Lamp X1015 White,Litware,White,9.96,11.12,806,Lamps,8,Home Appliances
2319,Litware Floor Lamp M2015 White,Litware,White,6.87,14.95,806,Lamps,8,Home Appliances
2320,Litware Chandelier M8015 White,Litware,White,7.34,14.74,806,Lamps,8,Home Appliances
2321,Litware Chandelier M6015 White,Litware,White,6.59,10.82,806,Lamps,8,Home Appliances
2322,Litware Wall Lamp E2015 White,Litware,White,5.94,13.72,806,Lamps,8,Home Appliances
2323,Litware Wall Lamp E3015 White,Litware,White,7.17,14.33,806,Lamps,8,Home Appliances
2324,Litware Desk Lamp E1030 White,Litware,White,5.21,11.85,806,Lamps,8,Home Appliances
2325,Litware Desk Lamp E1020 White,Litware,White,9.23,11.54,806,Lamps,8,Home Appliances
2326,Litware Floor Lamp X1015 Silver,Litware,Silver,7.91,12.57,806,Lamps,8,Home Appliances
2327,Litware Floor Lamp M2015 Silver,Litware,Silver,9.61,11.93,806,Lamps,8,Home Appliances
2328,Litware Chandelier M8015 Silver,Litware,Silver,8.39,13.91,806,Lamps,8,Home Appliances
2329,Litware Chandelier M6015 Silver,Litware,Silver,6.7,12.42,806,Lamps,8,Home Appliances
2330,Litware Wall Lamp E2015 Silver,Litware,Silver,9.8,13.26,806,Lamps,8,Home Appliances
2331,Litware Wall Lamp E3015 Silver,Litware,Silver,9.19,10.05,806,Lamps,8,Home Appliances
2332,Litware Desk Lamp E1030 Silver,Litware,Silver,6.22,10.44,806,Lamps,8,Home Appliances
2333,Litware Desk Lamp E1020 Silver,Litware,Silver,7.2,13.24,806,Lamps,8,Home Appliances
2334,Litware Floor Lamp X1015 Grey,Litware,Grey,8.31,11.67,806,Lamps,8,Home Appliances
2335,Litware Floor Lamp M2015 Grey,Litware,Grey,5.38,10.87,806,Lamps,8,Home Appliances
2336,Litware Chandelier M8015 Grey,Litware,Grey,5.37,11.98,806,Lamps,8,Home Appliances
2337,Litware Chandelier M6015 Grey,Litware,Grey,9.44,13.9,806,Lamps,8,Home Appliances
2338,Litware Wall Lamp E2015 Grey,Litware,Grey,9.39,14.29,806,Lamps,8,Home Appliances
2339,Litware Wall Lamp E3015 Grey,Litware,Grey,7.29,13.37,806,Lamps,8,Home Appliances
2340,Litware Desk Lamp E1030 Grey,Litware,Grey,9.78,13.23,806,Lamps,8,Home Appliances
2341,Litware Desk Lamp E1020 Grey,Litware,Grey,8.09,14.89,806,Lamps,8,Home Appliances
2342,Litware Floor Lamp X1015 Blue,Litware,Blue,6.93,14.61,806,Lamps,8,Home Appliances
2343,Litware Floor Lamp M2015 Blue,Litware,Blue,7.49,12.39,806,Lamps,8,Home Appliances
2344,Litware Chandelier M8015 Blue,Litware,Blue,6.58,10.39,806,Lamps,8,Home Appliances
2345,Litware Chandelier M6015 Blue,Litware,Blue,6.3,13.76,806,Lamps,8,Home Appliances
2346,Litware Wall Lamp E2015 Blue,Litware,Blue,6.75,12.6,806,Lamps,8,Home Appliances
2347,Litware Wall Lamp E3015 Blue,Litware,Blue,6.46,14.42,806,Lamps,8,Home Appliances
2348,Contoso Air conditioner 25000BTU L1672 White,Contoso,White,6.52,11.68,807,Air Conditioners,8,Home Appliances
2349,Contoso Air conditioner 12000BTU M0640 White,Contoso,White,5.5,12.42,807,Air Conditioners,8,Home Appliances
2350,Contoso Air conditioner 10000BTU M0490 White,Contoso,White,7.8,11.3,807,Air Conditioners,8,Home Appliances
2351,Contoso Air conditioner 8000BTU M0320 White,Contoso,White,9.54,13.1,807,Air Conditioners,8,Home Appliances
2352,Contoso Air conditioner 7000BTU E0260 White,Contoso,White,5.72,14.35,807,Air Conditioners,8,Home Appliances
2353,Contoso Air conditioner 6000BTU E0180 White,Contoso,White,5.72,13.67,807,Air Conditioners,8,Home Appliances
2354,Contoso Air conditioner 5200BTU E0100 White,Contoso,White,6.66,10.92,807,Air Conditioners,8,Home Appliances
2355,Contoso Air conditioner 25000BTU L1672 Red,Contoso,Red,6.12,11.47,807,Air Conditioners,8,Home Appliances
2356,Contoso Air conditioner 12000BTU M0640 Red,Contoso,Red,8.96,13.76,807,Air Conditioners,8,Home Appliances
2357,Contoso Air conditioner 10000BTU M0490 Red,Contoso,Red,6.06,13.35,807,Air Conditioners,8,Home Appliances
2358,Contoso Air conditioner 8000BTU M0320 Red,Contoso,Red,7.75,14.8,807,Air Conditioners,8,Home Appliances
2359,Contoso Air conditioner 7000BTU E0260 Red,Contoso,Red,9.56,12.8,807,Air Conditioners,8,Home Appliances
2360,Contoso Air conditioner 6000BTU E0180 Red,Contoso,Red,8.09,10.54,807,Air Conditioners,8,Home Appliances
2361,Contoso Air conditioner 5200BTU E0100 Red,Contoso,Red,8.92,13.8,807,Air Conditioners,8,Home Appliances
2362,Contoso Air conditioner 25000BTU L1672 Silver,Contoso,Silver,8.28,14.46,807,Air Conditioners,8,Home Appliances
2363,Contoso Air conditioner 12000BTU M0640 Silver,Contoso,Silver,5.46,10.08,807,Air Conditioners,8,Home Appliances
2364,Contoso Air conditioner 10000BTU M0490 Silver,Contoso,Silver,5.71,10.64,807,Air Conditioners,8,Home Appliances
2365,Contoso Air conditioner 8000BTU M0320 Silver,Contoso,Silver,8.36,11.48,807,Air Conditioners,8,Home Appliances
2366,Contoso Air conditioner 7000BTU E0260 Silver,Contoso,Silver,8.19,11.89,807,Air Conditioners,8,Home Appliances
2367,Contoso Air conditioner 6000BTU E0180 Silver,Contoso,Silver,7.88,12.77,807,Air Conditioners,8,Home Appliances
2368,Contoso Air conditioner 5200BTU E0100 Silver,Contoso,Silver,9.23,12.14,807,Air Conditioners,8,Home Appliances
2369,Contoso Air conditioner 25000BTU L1672 Grey,Contoso,Grey,9.76,14.85,807,Air Conditioners,8,Home Appliances
2370,Contoso Air conditioner 12000BTU M0640 Grey,Contoso,Grey,6.08,12.72,807,Air Conditioners,8,Home Appliances
2371,Contoso Air conditioner 10000BTU M0490 Grey,Contoso,Grey,7.74,13,807,Air Conditioners,8,Home Appliances
2372,Contoso Air conditioner 8000BTU M0320 Grey,Contoso,Grey,6.16,12.3,807,Air Conditioners,8,Home Appliances
2373,Contoso Air conditioner 7000BTU E0260 Grey,Contoso,Grey,9.81,12.24,807,Air Conditioners,8,Home Appliances
2374,Contoso Air conditioner 6000BTU E0180 Grey,Contoso,Grey,7.5,10.38,807,Air Conditioners,8,Home Appliances
2375,Contoso Air conditioner 5200BTU E0100 Grey,Contoso,Grey,9.65,10.22,807,Air Conditioners,8,Home Appliances
2376,Contoso Air conditioner 25000BTU L1672 Blue,Contoso,Blue,5.07,10.38,807,Air Conditioners,8,Home Appliances
2377,Contoso Air conditioner 12000BTU M0640 Blue,Contoso,Blue,5.39,14.47,807,Air Conditioners,8,Home Appliances
2378,Contoso Air conditioner 10000BTU M0490 Blue,Contoso,Blue,9.75,13.85,807,Air Conditioners,8,Home Appliances
2379,Contoso Air conditioner 8000BTU M0320 Blue,Contoso,Blue,9.01,12.56,807,Air Conditioners,8,Home Appliances
2380,Contoso Air conditioner 7000BTU E0260 Blue,Contoso,Blue,6.43,12.36,807,Air Conditioners,8,Home Appliances
2381,Contoso Air conditioner 6000BTU E0180 Blue,Contoso,Blue,8.77,14.71,807,Air Conditioners,8,Home Appliances
2382,Contoso Air conditioner 5200BTU E0100 Blue,Contoso,Blue,7.29,12.26,807,Air Conditioners,8,Home Appliances
2383,Proseware Air conditioner 25000BTU L167 White,Proseware,White,7.51,11.16,807,Air Conditioners,8,Home Appliances
2384,Proseware Air conditioner 12000BTU M640 White,Proseware,White,6.2,10.52,807,Air Conditioners,8,Home Appliances
2385,Proseware Air conditioner 10000BTU M490 White,Proseware,White,9.76,10.15,807,Air Conditioners,8,Home Appliances
2386,Proseware Air conditioner 8000BTU M320 White,Proseware,White,9.88,10.43,807,Air Conditioners,8,Home Appliances
2387,Proseware Air conditioner 7000BTU E260 White,Proseware,White,6.68,14.91,807,Air Conditioners,8,Home Appliances
2388,Proseware Air conditioner 6000BTU E180 White,Proseware,White,6.53,12.41,807,Air Conditioners,8,Home Appliances
2389,Proseware Air conditioner 5200BTU E100 White,Proseware,White,8.7,10.96,807,Air Conditioners,8,Home Appliances
2390,Proseware Air conditioner 25000BTU L167 Red,Proseware,Red,6.91,12.04,807,Air Conditioners,8,Home Appliances
2391,Proseware Air conditioner 12000BTU M640 Red,Proseware,Red,7.49,13.5,807,Air Conditioners,8,Home Appliances
2392,Proseware Air conditioner 10000BTU M490 Red,Proseware,Red,8.88,13.5,807,Air Conditioners,8,Home Appliances
2393,Proseware Air conditioner 8000BTU M320 Red,Proseware,Red,9.62,14.25,807,Air Conditioners,8,Home Appliances
2394,Proseware Air conditioner 7000BTU E260 Red,Proseware,Red,8.51,11.84,807,Air Conditioners,8,Home Appliances
2395,Proseware Air conditioner 6000BTU E180 Red,Proseware,Red,5.93,11.98,807,Air Conditioners,8,Home Appliances
2396,Proseware Air conditioner 5200BTU E100 Red,Proseware,Red,7.05,10.84,807,Air Conditioners,8,Home Appliances
2397,Proseware Air conditioner 25000BTU L167 Silver,Proseware,Silver,7.58,10.27,807,Air Conditioners,8,Home Appliances
2398,Proseware Air conditioner 12000BTU M640 Silver,Proseware,Silver,5.26,11.39,807,Air Conditioners,8,Home Appliances
2399,Proseware Air conditioner 10000BTU M490 Silver,Proseware,Silver,7.09,11.94,807,Air Conditioners,8,Home Appliances
2400,Proseware Air conditioner 8000BTU M320 Silver,Proseware,Silver,7.2,13.47,807,Air Conditioners,8,Home Appliances
2401,Proseware Air conditioner 7000BTU E260 Silver,Proseware,Silver,5.59,12.5,807,Air Conditioners,8,Home Appliances
2402,Proseware Air conditioner 6000BTU E180 Silver,Proseware,Silver,9.42,13.78,807,Air Conditioners,8,Home Appliances
2403,Proseware Air conditioner 5200BTU E100 Silver,Proseware,Silver,7.33,13.49,807,Air Conditioners,8,Home Appliances
2404,Proseware Air conditioner 25000BTU L167 Grey,Proseware,Grey,7.85,14.77,807,Air Conditioners,8,Home Appliances
2405,Proseware Air conditioner 12000BTU M640 Grey,Proseware,Grey,9.9,12.4,807,Air Conditioners,8,Home Appliances
2406,Proseware Air conditioner 10000BTU M490 Grey,Proseware,Grey,8.78,10.87,807,Air Conditioners,8,Home Appliances
2407,Proseware Air conditioner 8000BTU M320 Grey,Proseware,Grey,6.02,13.26,807,Air Conditioners,8,Home Appliances
2408,Proseware Air conditioner 7000BTU E260 Grey,Proseware,Grey,5.7,10.44,807,Air Conditioners,8,Home Appliances
2409,Proseware Air conditioner 6000BTU E180 Grey,Proseware,Grey,8.99,13.21,807,Air Conditioners,8,Home Appliances
2410,Litware 3-Speed Oscillating High-Performance Fan E201 Black,Litware,Black,6.21,13.67,808,Fans,8,Home Appliances
2411,Litware 3-Speed Oscillating High-Performance Fan E201 White,Litware,White,7.51,11.27,808,Fans,8,Home Appliances
2412,Litware 3-Speed Oscillating High-Performance Fan E201 Silver,Litware,Silver,5.71,10.74,808,Fans,8,Home Appliances
2413,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black,Litware,Black,6.52,10.56,808,Fans,8,Home Appliances
2414,Litware 18'' Adjustable Oscillating Pedestal Fan E301 White,Litware,White,6.26,13.62,808,Fans,8,Home Appliances
2415,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver,Litware,Silver,6.32,12.59,808,Fans,8,Home Appliances
2416,Litware 3-Speed Oscillating Blower Fan M115 White,Litware,White,9.23,12.54,808,Fans,8,Home Appliances
2417,Litware 3-Speed Oscillating Blower Fan M115 Black,Litware,Black,6.76,13.09,808,Fans,8,Home Appliances
2418,Litware 3-Speed Oscillating Blower Fan M115 Silver,Litware,Silver,9.41,14.32,808,Fans,8,Home Appliances
2419,Litware 20'' Box Fan E401 Blue,Litware,Blue,5.87,14.75,808,Fans,8,Home Appliances
2420,Litware 20'' Box Fan E401 Black,Litware,Black,8.41,10.35,808,Fans,8,Home Appliances
2421,Litware 20'' Box Fan E401 White,Litware,White,8.53,13.84,808,Fans,8,Home Appliances
2422,Litware 20'' Box Fan E401 Yellow,Litware,Yellow,7.8,13.05,808,Fans,8,Home Appliances
2423,Litware Tower Fan E501 Black,Litware,Black,5.85,13.52,808,Fans,8,Home Appliances
2424,Litware Tower Fan E501 White,Litware,White,6.17,13.36,808,Fans,8,Home Appliances
2425,Litware Tower Fan E501 Yellow,Litware,Yellow,6.39,10.94,808,Fans,8,Home Appliances
2426,Litware Tower Fan E501 Silver,Litware,Silver,8.72,13.83,808,Fans,8,Home Appliances
2427,Litware Mobile Fan External USB Cooling Fan E601 Silver,Litware,Silver,9.96,10.18,808,Fans,8,Home Appliances
2428,Litware Mobile Fan External USB Cooling Fan E601 White,Litware,White,7.76,10.59,808,Fans,8,Home Appliances
2429,Litware Mobile Fan External USB Cooling Fan E601 Pink,Litware,Pink,6.06,12.43,808,Fans,8,Home Appliances
2430,Litware Mobile Fan External USB Cooling Fan E601 Black,Litware,Black,6.92,10.3,808,Fans,8,Home Appliances
2431,"Litware 16"" White Oscillating Stand Fan E701 White",Litware,White,8.7,11.63,808,Fans,8,Home Appliances
2432,"Litware 16"" White Oscillating Stand Fan E701 Black",Litware,Black,9.83,12.89,808,Fans,8,Home Appliances
2433,"Litware 16"" White Oscillating Stand Fan E701 Silver",Litware,Silver,7.34,13.03,808,Fans,8,Home Appliances
2434,"Litware 16"" White Oscillating Stand Fan E701 Grey",Litware,Grey,7.37,14.65,808,Fans,8,Home Appliances
2435,"Litware 14"" High Velocity Floor Fan E801 Silver",Litware,Silver,6.47,14.56,808,Fans,8,Home Appliances
2436,"Litware 14"" High Velocity Floor Fan E801 White",Litware,White,9.49,11.72,808,Fans,8,Home Appliances
2437,"Litware 14"" High Velocity Floor Fan E801 Black",Litware,Black,9.44,12.95,808,Fans,8,Home Appliances
2438,"Litware 14"" High Velocity Floor Fan E801 Pink",Litware,Pink,6.61,10.49,808,Fans,8,Home Appliances
2439,Litware 120mm Blue LED Case Fan E901 Black,Litware,Black,6.33,12.2,808,Fans,8,Home Appliances
2440,Litware 120mm Blue LED Case Fan E901 White,Litware,White,5.24,13.79,808,Fans,8,Home Appliances
2441,Litware 120mm Blue LED Case Fan E901 blue,Litware,Blue,6.55,10.2,808,Fans,8,Home Appliances
2442,Litware 120mm Blue LED Case Fan E901 Grey,Litware,Grey,8.15,10.71,808,Fans,8,Home Appliances
2443,Litware 80mm Dual Ball Bearing Case Fan E1001 Black,Litware,Black,6.33,12.42,808,Fans,8,Home Appliances
2444,Litware 80mm Dual Ball Bearing Case Fan E1001 White,Litware,White,6.83,10.83,808,Fans,8,Home Appliances
2445,Litware 80mm Dual Ball Bearing Case Fan E1001 Green,Litware,Green,8.85,10.08,808,Fans,8,Home Appliances
2446,Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,Litware,Pink,7.36,11.71,808,Fans,8,Home Appliances
2447,Litware 92mm DBB Case Fan E1101 Silver,Litware,Silver,6.47,11.75,808,Fans,8,Home Appliances
2448,Litware 92mm DBB Case Fan E1101 Black,Litware,Black,7.92,11.94,808,Fans,8,Home Appliances
2449,Litware 92mm DBB Case Fan E1101 White,Litware,White,5.18,11.18,808,Fans,8,Home Appliances
2450,Litware 92mm DBB Case Fan E1101 Grey,Litware,Grey,9.95,12.21,808,Fans,8,Home Appliances
2451,Litware Desktop Wind Tower Oscillating Fan E1201 Brown,Litware,Brown,8.28,10.15,808,Fans,8,Home Appliances
2452,Litware Desktop Wind Tower Oscillating Fan E1201 Purple,Litware,Purple,8.97,11.84,808,Fans,8,Home Appliances
2453,Litware Desktop Wind Tower Oscillating Fan E1201 Black,Litware,Black,8.24,14.03,808,Fans,8,Home Appliances
2454,Litware Desktop Wind Tower Oscillating Fan E1201 White,Litware,White,7.57,11.27,808,Fans,8,Home Appliances
2455,Litware USB Foam Fan E1301 Pink,Litware,Pink,7.35,11.41,808,Fans,8,Home Appliances
2456,Litware USB Foam Fan E1301 White,Litware,White,6.18,12.01,808,Fans,8,Home Appliances
2457,Litware USB Foam Fan E1301 Black,Litware,Black,8.86,12.39,808,Fans,8,Home Appliances
2458,Litware USB Foam Fan E1301 Red,Litware,Red,5.54,13.48,808,Fans,8,Home Appliances
2459,Litware 180 CFM Vertical Discharge Fan X450 Red,Litware,Red,8.12,11.1,808,Fans,8,Home Appliances
2460,Litware 180 CFM Vertical Discharge Fan X450 Black,Litware,Black,8.4,12.97,808,Fans,8,Home Appliances
2461,Litware 180 CFM Vertical Discharge Fan X450 White,Litware,White,8.7,14.22,808,Fans,8,Home Appliances
2462,Litware 180 CFM Vertical Discharge Fan X450 Blue,Litware,Blue,8.6,12.87,808,Fans,8,Home Appliances
2463,Litware USB Durable Desk Soft Fan E1401 White,Litware,White,6.62,14.69,808,Fans,8,Home Appliances
2464,Litware USB Durable Desk Soft Fan E1401 Black,Litware,Black,8.33,12.93,808,Fans,8,Home Appliances
2465,Litware USB Durable Desk Soft Fan E1401 Blue,Litware,Blue,6.47,11.59,808,Fans,8,Home Appliances
2466,Litware USB Durable Desk Soft Fan E1401 Red,Litware,Red,6.89,11.04,808,Fans,8,Home Appliances
2467,Litware 80mm LED Dual PCI Slot Fan E1501 Yellow,Litware,Yellow,6.78,12.28,808,Fans,8,Home Appliances
2468,Litware 80mm LED Dual PCI Slot Fan E1501 Red,Litware,Red,6.38,12.6,808,Fans,8,Home Appliances
